year,country,crop,quantity
2015,United Kingdom,Peaches,0
2015,United Kingdom,Nectarines,0
2015,United Kingdom,Apricots,0
2015,United Kingdom,Fruits from subtropical and tropical climate zones,0
2015,United Kingdom,Citrus fruits,0
2015,United Kingdom,Olives,0
2015,United Kingdom,Cultivated mushrooms,0
2015,Serbia,Durum wheat,0
2015,Serbia,Rice,0
2015,Serbia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),0
2015,Serbia,Sugar beet (excluding seed),0
2015,Serbia,Other root crops n.e.c.,0
2015,Serbia,Cotton seed,0
2015,Serbia,Other oilseed crops n.e.c.,0
2015,Serbia,Fibre crops,0
2015,Serbia,Tobacco,0
2015,Serbia,Hops,0
2015,Serbia,Nectarines,0
2015,Serbia,Other stone fruits n.e.c,0
2015,Serbia,Fruits from subtropical and tropical climate zones,0
2015,Serbia,Citrus fruits,0
2015,Serbia,Olives,0
2015,Serbia,Cultivated mushrooms,0
2015,Turkey,Durum wheat,0
2015,Turkey,Other root crops n.e.c.,0
2015,Turkey,Hops,0
2015,Turkey,Other fresh vegetables n.e.c.,0
2015,Turkey,Cultivated mushrooms,0
2015,Ireland,Nuts,1
2015,Italy,Hops,1
2015,Latvia,Linseed (oilflax),1
2015,Latvia,Fresh pulses,1
2015,Lithuania,Cherries,1
2015,Malta,Citrus fruits,1
2015,Ireland,Sunflower seed,2
2015,Ireland,Strawberries,2
2015,Ireland,Stone fruits,2
2015,Ireland,Plums,2
2015,Greece,Other industrial crops including energy crops n.e.c.,2
2015,Cyprus,Berries (excluding strawberries),2
2015,Lithuania,Plums,2
2015,Lithuania,Nuts,2
2015,Malta,Fresh pulses,2
2015,Slovenia,Apricots,2
2015,Slovakia,Cherries,2
2015,Estonia,Pears,3
2015,Estonia,Grapes,3
2015,Ireland,Fresh pulses,3
2015,Greece,Sugar beet (excluding seed),3
2015,Hungary,Tobacco,3
2015,Slovenia,Rape and turnip rape seeds,3
2015,Slovenia,Cherries,3
2015,Slovenia,Plums,3
2015,Bulgaria,Other oilseed crops n.e.c.,4
2015,Estonia,Vegetables cultivated for fruit (including melons),4
2015,Hungary,Strawberries,4
2015,Malta,Root crops,4
2015,Malta,Potatoes (including seed potatoes),4
2015,Malta,Leafy and stalked vegetables (excluding brassicas),4
2015,Malta,"Root, tuber and bulb vegetables",4
2015,Slovenia,Fresh pulses,4
2015,Slovakia,Other oilseed crops n.e.c.,4
2015,Slovakia,Apricots,4
2015,Turkey,Other stone fruits n.e.c,4
2015,Ireland,Pears,5
2015,Hungary,Nectarines,5
2015,Malta,Cereals for the production of grain (including seed),5
2015,Malta,Cereals (excluding rice) for the production of grain (including seed),5
2015,Malta,Wheat and spelt,5
2015,Malta,Durum wheat,5
2015,Malta,Brassicas,5
2015,Malta,Olives,5
2015,Slovenia,Peaches,5
2015,Slovakia,Pears,5
2015,Bulgaria,Soya,6
2015,Czech Republic,Strawberries,6
2015,Ireland,Berries (excluding strawberries),6
2015,Latvia,Hops,6
2015,Slovenia,Cultivated mushrooms,6
2015,Serbia,Linseed (oilflax),6
2015,Serbia,Other fresh vegetables n.e.c.,6
2015,Italy,Tobacco,7
2015,Czech Republic,Other fresh vegetables n.e.c.,8
2015,Croatia,Linseed (oilflax),8
2015,Malta,Vegetables cultivated for fruit (including melons),8
2015,Slovenia,Soya,8
2015,Czech Republic,Hops,9
2015,Poland,Hops,9
2015,Poland,Other permanent crops for human consumption n.e.c.,9
2015,Croatia,Other fresh vegetables n.e.c.,10
2015,Romania,Fibre crops,10
2015,Slovakia,Nuts,10
2015,Bulgaria,Cultivated mushrooms,11
2015,Cyprus,Nectarines,11
2015,Poland,Sugar beet (excluding seed),11
2015,Lithuania,Pears,12
2015,Bulgaria,Other pome fruits n.e.c.,13
2015,Estonia,"Aromatic, medicinal and culinary plants",13
2015,Croatia,Nectarines,13
2015,Cyprus,Root crops,13
2015,Cyprus,Potatoes (including seed potatoes),13
2015,Slovenia,Stone fruits,13
2015,Serbia,Other industrial crops including energy crops n.e.c.,13
2015,Hungary,Sugar beet (excluding seed),14
2015,Slovakia,Other root crops n.e.c.,14
2015,Slovakia,Peaches,14
2015,Greece,Cultivated mushrooms,15
2015,Spain,Hops,15
2015,Latvia,Sugar beet (excluding seed),15
2015,Serbia,Apricots,15
2015,Bulgaria,Fruits from subtropical and tropical climate zones,16
2015,Czech Republic,Linseed (oilflax),16
2015,Slovakia,Other industrial crops including energy crops n.e.c.,16
2015,Slovakia,Vegetables cultivated for fruit (including melons),17
2015,Serbia,Grapes,17
2015,Ireland,Vegetables cultivated for fruit (including melons),19
2015,Lithuania,Sunflower seed,19
2015,Lithuania,Linseed (oilflax),19
2015,Slovenia,Nuts,19
2015,Bulgaria,Durum wheat,20
2015,Romania,Hops,20
2015,Serbia,Rye and winter cereal mixtures (maslin),20
2015,Serbia,Peaches,20
2015,Bulgaria,Peaches,21
2015,Czech Republic,Other root crops n.e.c.,21
2015,Czech Republic,Fresh pulses,21
2015,Cyprus,Cherries,21
2015,Lithuania,Strawberries,21
2015,Lithuania,Vegetables cultivated for fruit (including melons),22
2015,Slovenia,Linseed (oilflax),22
2015,Spain,Fibre crops,23
2015,Latvia,Plums,23
2015,Malta,Fresh vegetables (including melons) and strawberries,23
2015,Malta,Fresh vegetables (including melons),23
2015,Romania,Strawberries,23
2015,Slovenia,Sunflower seed,23
2015,Czech Republic,Leafy and stalked vegetables (excluding brassicas),25
2015,Greece,Rape and turnip rape seeds,25
2015,Croatia,Potatoes (including seed potatoes),25
2015,Cyprus,Pears,25
2015,Czech Republic,Nuts,26
2015,Estonia,Strawberries,28
2015,Ireland,Rye and winter cereal mixtures (maslin),28
2015,Slovenia,Strawberries,28
2015,Slovenia,Berries (excluding strawberries),31
2015,Estonia,Other root crops n.e.c.,32
2015,Croatia,Strawberries,32
2015,Croatia,Fruits from subtropical and tropical climate zones,32
2015,Estonia,Linseed (oilflax),33
2015,Slovakia,Berries (excluding strawberries),33
2015,Bulgaria,Pears,34
2015,Slovenia,"Aromatic, medicinal and culinary plants",34
2015,Slovakia,"Aromatic, medicinal and culinary plants",34
2015,Serbia,Fresh pulses,34
2015,Finland,Fresh pulses,35
2015,Serbia,Nuts,35
2015,Croatia,Other pome fruits n.e.c.,36
2015,Malta,Grapes,36
2015,Croatia,Citrus fruits,37
2015,Romania,Other industrial crops including energy crops n.e.c.,38
2015,Bulgaria,Fresh pulses,39
2015,Cyprus,Fruits from subtropical and tropical climate zones,39
2015,Estonia,Leafy and stalked vegetables (excluding brassicas),40
2015,Latvia,Pears,40
2015,Slovakia,Plums,40
2015,Cyprus,Peaches,41
2015,Slovakia,Other permanent crops for human consumption n.e.c.,41
2015,Malta,Permanent crops for human consumption,42
2015,Spain,Cultivated mushrooms,44
2015,Czech Republic,Brassicas,46
2015,Romania,Leafy and stalked vegetables (excluding brassicas),46
2015,Poland,Peaches,48
2015,Poland,Grapes,50
2015,Serbia,Oats and spring cereal mixtures (mixed grain other than maslin),50
2015,Turkey,Nectarines,50
2015,Latvia,Strawberries,52
2015,Czech Republic,Peaches,55
2015,Latvia,Leafy and stalked vegetables (excluding brassicas),56
2015,Turkey,Rape and turnip rape seeds,57
2015,Slovenia,Pears,59
2015,Croatia,Other stone fruits n.e.c,60
2015,Poland,Soya,60
2015,Romania,Other root crops n.e.c.,60
2015,Slovakia,Stone fruits,60
2015,Serbia,Pears,60
2015,Latvia,Other industrial crops including energy crops n.e.c.,61
2015,Czech Republic,Sunflower seed,63
2015,Poland,Apricots,66
2015,Turkey,Rice,66
2015,Greece,Plums,67
2015,Romania,Apricots,68
2015,Croatia,Other industrial crops including energy crops n.e.c.,69
2015,Latvia,Cherries,69
2015,Finland,Fruits from temperate climate zones,70
2015,Finland,Pome fruits,70
2015,Finland,Apples,70
2015,Cyprus,Apricots,72
2015,Croatia,Apricots,74
2015,Slovenia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),74
2015,Romania,Pears,78
2015,Bulgaria,Fibre crops,80
2015,Cyprus,Industrial crops,80
2015,Cyprus,"Aromatic, medicinal and culinary plants",80
2015,Croatia,Brassicas,82
2015,Bulgaria,Root crops,87
2015,Bulgaria,Potatoes (including seed potatoes),87
2015,Romania,Other stone fruits n.e.c,88
2015,Estonia,Stone fruits,91
2015,Estonia,Other stone fruits n.e.c,91
2015,Croatia,Leafy and stalked vegetables (excluding brassicas),92
2015,Cyprus,Fresh pulses,92
2015,Latvia,Other stone fruits n.e.c,92
2015,Ireland,Rape and turnip rape seeds,94
2015,Greece,Other permanent crops for human consumption n.e.c.,94
2015,Poland,Linseed (oilflax),94
2015,Ireland,Industrial crops,95
2015,Ireland,Oilseeds,95
2015,Bulgaria,Brassicas,96
2015,Slovenia,Leafy and stalked vegetables (excluding brassicas),97
2015,Romania,Other permanent crops for human consumption n.e.c.,98
2015,Slovakia,"Root, tuber and bulb vegetables",98
2015,Ireland,Leafy and stalked vegetables (excluding brassicas),106
2015,Estonia,Other industrial crops including energy crops n.e.c.,108
2015,Romania,Nuts,108
2015,Cyprus,"Root, tuber and bulb vegetables",109
2015,Hungary,Peaches,109
2015,Italy,Cultivated mushrooms,111
2015,Lithuania,Brassicas,112
2015,Cyprus,Vegetables cultivated for fruit (including melons),113
2015,Romania,Brassicas,113
2015,Bulgaria,Apricots,118
2015,Turkey,Other pome fruits n.e.c.,118
2015,Poland,Nuts,120
2015,Spain,Sugar beet (excluding seed),121
2015,Spain,Rape and turnip rape seeds,124
2015,Cyprus,Other stone fruits n.e.c,124
2015,Romania,Other oilseed crops n.e.c.,124
2015,Finland,Berries (excluding strawberries),124
2015,Hungary,Other root crops n.e.c.,126
2015,Slovenia,Other oilseed crops n.e.c.,127
2015,Turkey,Berries (excluding strawberries),127
2015,Cyprus,Apples,130
2015,Hungary,Apricots,130
2015,Ireland,Brassicas,134
2015,Cyprus,Brassicas,138
2015,Czech Republic,Soya,139
2015,Hungary,Fibre crops,139
2015,Croatia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),140
2015,Bulgaria,Other cereals (including triticale and sorghum),142
2015,Serbia,Strawberries,143
2015,Romania,Peaches,145
2015,Slovenia,Brassicas,145
2015,Latvia,Rape and turnip rape seeds,146
2015,Czech Republic,Other industrial crops including energy crops n.e.c.,147
2015,Estonia,"Root, tuber and bulb vegetables",147
2015,Latvia,Oilseeds,147
2015,Estonia,Berries (excluding strawberries),148
2015,Greece,Other root crops n.e.c.,153
2015,Romania,Rye and winter cereal mixtures (maslin),154
2015,Greece,Soya,156
2015,Cyprus,Pome fruits,156
2015,Greece,Other fresh vegetables n.e.c.,157
2015,Bulgaria,Barley,158
2015,Latvia,"Aromatic, medicinal and culinary plants",159
2015,Slovenia,Fruits from subtropical and tropical climate zones,162
2015,Estonia,Apples,164
2015,Italy,Other oilseed crops n.e.c.,165
2015,Estonia,Pome fruits,167
2015,Lithuania,"Root, tuber and bulb vegetables",167
2015,Cyprus,Nuts,170
2015,Luxembourg,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),170
2015,Cyprus,Plums,171
2015,Slovenia,"Root, tuber and bulb vegetables",177
2015,Slovenia,Rye and winter cereal mixtures (maslin),178
2015,Slovenia,Oilseeds,182
2015,Croatia,Peaches,183
2015,Latvia,Stone fruits,184
2015,Czech Republic,Vegetables cultivated for fruit (including melons),185
2015,Finland,Permanent crops for human consumption,194
2015,Finland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",194
2015,Hungary,Linseed (oilflax),199
2015,Slovakia,Potatoes (including seed potatoes),200
2015,Greece,Cherries,202
2015,Turkey,Tobacco,202
2015,Bulgaria,Oats and spring cereal mixtures (mixed grain other than maslin),204
2015,Netherlands,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),206
2015,Hungary,Brassicas,210
2015,United Kingdom,Cherries,212
2015,Ireland,Apples,213
2015,Slovakia,Root crops,214
2015,Slovenia,Industrial crops,217
2015,Ireland,Pome fruits,218
2015,Cyprus,Leafy and stalked vegetables (excluding brassicas),218
2015,Romania,"Root, tuber and bulb vegetables",219
2015,Slovenia,Other root crops n.e.c.,219
2015,Ireland,Fruits from temperate climate zones,220
2015,Cyprus,Wheat and spelt,225
2015,Cyprus,Durum wheat,225
2015,United Kingdom,Industrial crops,225
2015,United Kingdom,Oilseeds,225
2015,United Kingdom,Rape and turnip rape seeds,225
2015,Czech Republic,Berries (excluding strawberries),226
2015,Ireland,Permanent crops for human consumption,227
2015,Ireland,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",227
2015,Bulgaria,"Root, tuber and bulb vegetables",230
2015,Croatia,Pears,230
2015,Bulgaria,Leafy and stalked vegetables (excluding brassicas),232
2015,Netherlands,Strawberries,232
2015,Luxembourg,Oats and spring cereal mixtures (mixed grain other than maslin),240
2015,Slovakia,Strawberries,240
2015,United Kingdom,Strawberries,241
2015,Romania,Cherries,244
2015,Croatia,Fresh pulses,246
2015,Poland,Other fresh vegetables n.e.c.,247
2015,Slovenia,Vegetables cultivated for fruit (including melons),249
2015,Slovakia,Grapes,250
2015,Estonia,Fruits from temperate climate zones,259
2015,Czech Republic,Durum wheat,261
2015,Czech Republic,Cherries,262
2015,Spain,Other oilseed crops n.e.c.,264
2015,Poland,Other stone fruits n.e.c,265
2015,Bulgaria,Other stone fruits n.e.c,271
2015,Ireland,Other cereals (including triticale and sorghum),274
2015,Latvia,Brassicas,274
2015,Ireland,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),277
2015,Ireland,Other root crops n.e.c.,280
2015,Greece,Nectarines,282
2015,Spain,Other root crops n.e.c.,286
2015,Ireland,Barley,288
2015,Hungary,Plums,293
2015,Poland,Sunflower seed,307
2015,Serbia,"Aromatic, medicinal and culinary plants",310
2015,Lithuania,Other root crops n.e.c.,316
2015,Serbia,Root crops,319
2015,Serbia,Potatoes (including seed potatoes),319
2015,Italy,Rye and winter cereal mixtures (maslin),323
2015,Greece,Tobacco,324
2015,Poland,Cherries,328
2015,Slovakia,Rape and turnip rape seeds,328
2015,Poland,Pears,333
2015,Hungary,Pears,334
2015,Czech Republic,Pears,335
2015,Lithuania,Rape and turnip rape seeds,335
2015,Finland,Strawberries,336
2015,Finland,Brassicas,338
2015,Slovenia,Olives,340
2015,Luxembourg,Barley,341
2015,Serbia,Rape and turnip rape seeds,341
2015,Serbia,Leafy and stalked vegetables (excluding brassicas),347
2015,Latvia,Berries (excluding strawberries),354
2015,Czech Republic,Other permanent crops for human consumption n.e.c.,360
2015,Italy,Sugar beet (excluding seed),364
2015,Cyprus,Barley,370
2015,Latvia,Industrial crops,373
2015,Greece,Berries (excluding strawberries),377
2015,Cyprus,Other permanent crops for human consumption n.e.c.,378
2015,Luxembourg,Rye and winter cereal mixtures (maslin),384
2015,Croatia,Vegetables cultivated for fruit (including melons),386
2015,Lithuania,Other stone fruits n.e.c,390
2015,Serbia,Other pome fruits n.e.c.,391
2015,Estonia,Other fresh vegetables n.e.c.,394
2015,Lithuania,Stone fruits,394
2015,Hungary,Fresh pulses,396
2015,Spain,Other pome fruits n.e.c.,401
2015,Estonia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",407
2015,Romania,Other pome fruits n.e.c.,409
2015,Estonia,Permanent crops for human consumption,410
2015,Romania,Fresh pulses,421
2015,Greece,Nuts,437
2015,Cyprus,Stone fruits,439
2015,Slovenia,Oats and spring cereal mixtures (mixed grain other than maslin),447
2015,Slovenia,Barley,461
2015,Serbia,Brassicas,471
2015,Serbia,Cherries,475
2015,Turkey,Peaches,476
2015,Luxembourg,Other cereals (including triticale and sorghum),480
2015,Czech Republic,Apricots,481
2015,Serbia,Sunflower seed,487
2015,Poland,Rape and turnip rape seeds,502
2015,Bulgaria,Strawberries,510
2015,Italy,Fibre crops,511
2015,Hungary,Leafy and stalked vegetables (excluding brassicas),515
2015,Hungary,Rye and winter cereal mixtures (maslin),518
2015,Slovakia,Soya,525
2015,Czech Republic,"Aromatic, medicinal and culinary plants",532
2015,Slovenia,Grain maize and corn-cob-mix,544
2015,Slovenia,Other cereals (including triticale and sorghum),552
2015,Czech Republic,Sugar beet (excluding seed),556
2015,Croatia,"Root, tuber and bulb vegetables",556
2015,Romania,Berries (excluding strawberries),556
2015,Croatia,Other oilseed crops n.e.c.,573
2015,Lithuania,Other oilseed crops n.e.c.,574
2015,Latvia,Vegetables cultivated for fruit (including melons),579
2015,Estonia,Fresh vegetables (including melons),585
2015,Cyprus,Fruits from temperate climate zones,594
2015,Cyprus,Cereals for the production of grain (including seed),596
2015,Cyprus,Cereals (excluding rice) for the production of grain (including seed),596
2015,Croatia,Berries (excluding strawberries),598
2015,Serbia,Barley,602
2015,Lithuania,"Aromatic, medicinal and culinary plants",603
2015,Turkey,Sugar beet (excluding seed),608
2015,Croatia,Olives,611
2015,Estonia,Fresh vegetables (including melons) and strawberries,613
2015,Hungary,Cherries,614
2015,Slovakia,Leafy and stalked vegetables (excluding brassicas),643
2015,Hungary,Other oilseed crops n.e.c.,647
2015,United Kingdom,Grapes,647
2015,Lithuania,Other fresh vegetables n.e.c.,653
2015,Croatia,Cherries,657
2015,Hungary,Nuts,667
2015,Cyprus,Fresh vegetables (including melons) and strawberries,669
2015,Cyprus,Fresh vegetables (including melons),669
2015,Turkey,Brassicas,678
2015,Bulgaria,Rye and winter cereal mixtures (maslin),686
2015,United Kingdom,Plums,693
2015,Ireland,Wheat and spelt,695
2015,Ireland,Common wheat and spelt,695
2015,Greece,Strawberries,708
2015,Slovenia,Apples,728
2015,Turkey,Soya,730
2015,Turkey,Leafy and stalked vegetables (excluding brassicas),739
2015,United Kingdom,Pears,740
2015,Serbia,Vegetables cultivated for fruit (including melons),740
2015,Croatia,Rye and winter cereal mixtures (maslin),742
2015,Croatia,Other root crops n.e.c.,743
2015,Greece,Apricots,748
2015,United Kingdom,Berries (excluding strawberries),758
2015,Slovakia,Fresh vegetables (including melons),759
2015,Hungary,Rice,773
2015,Ireland,Potatoes (including seed potatoes),776
2015,Slovenia,Pome fruits,786
2015,Cyprus,Citrus fruits,794
2015,Slovenia,Fruits from temperate climate zones,799
2015,Cyprus,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",806
2015,Poland,Other industrial crops including energy crops n.e.c.,816
2015,Bulgaria,Nuts,850
2015,Bulgaria,Cherries,879
2015,Czech Republic,Plums,887
2015,Latvia,Apples,899
2015,Slovenia,Other fresh vegetables n.e.c.,901
2015,Hungary,"Root, tuber and bulb vegetables",903
2015,Poland,Plums,905
2015,United Kingdom,Stone fruits,905
2015,Latvia,"Root, tuber and bulb vegetables",909
2015,Italy,Strawberries,926
2015,Latvia,Pome fruits,938
2015,Turkey,Other industrial crops including energy crops n.e.c.,950
2015,Lithuania,Fresh vegetables (including melons),953
2015,Poland,Oilseeds,964
2015,Hungary,Potatoes (including seed potatoes),973
2015,Lithuania,Fresh vegetables (including melons) and strawberries,975
2015,Bulgaria,Grain maize and corn-cob-mix,976
2015,Croatia,Plums,976
2015,Slovakia,Fresh vegetables (including melons) and strawberries,999
2015,Slovenia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",1011
2015,Czech Republic,Other oilseed crops n.e.c.,1018
2015,Spain,Other industrial crops including energy crops n.e.c.,1028
2015,Latvia,Plants harvested green from arable land,1046
2015,Ireland,Root crops,1056
2015,Italy,Linseed (oilflax),1076
2015,Bulgaria,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),1078
2015,Hungary,Durum wheat,1113
2015,Hungary,Root crops,1113
2015,Croatia,Nuts,1119
2015,Poland,Fibre crops,1121
2015,Latvia,Fruits from temperate climate zones,1122
2015,Serbia,Soya,1138
2015,Czech Republic,"Root, tuber and bulb vegetables",1168
2015,Romania,Vegetables cultivated for fruit (including melons),1176
2015,Netherlands,Rye and winter cereal mixtures (maslin),1183
2015,Hungary,Berries (excluding strawberries),1204
2015,Slovenia,Wheat and spelt,1205
2015,Slovenia,Common wheat and spelt,1205
2015,Latvia,Other root crops n.e.c.,1208
2015,Slovenia,Grapes,1208
2015,Greece,Pears,1221
2015,Turkey,Plums,1223
2015,Czech Republic,Oilseeds,1235
2015,Hungary,Oats and spring cereal mixtures (mixed grain other than maslin),1237
2015,Hungary,Rape and turnip rape seeds,1267
2015,Netherlands,Grain maize and corn-cob-mix,1286
2015,Ireland,"Root, tuber and bulb vegetables",1295
2015,Italy,Rape and turnip rape seeds,1297
2015,Hungary,Soya,1317
2015,Luxembourg,Wheat and spelt,1325
2015,Luxembourg,Common wheat and spelt,1325
2015,Cyprus,Grapes,1334
2015,Italy,Berries (excluding strawberries),1336
2015,Ireland,Other fresh vegetables n.e.c.,1365
2015,Croatia,Fresh vegetables (including melons),1372
2015,Slovenia,Potatoes (including seed potatoes),1393
2015,Turkey,Potatoes (including seed potatoes),1394
2015,Finland,Industrial crops,1400
2015,Finland,Oilseeds,1400
2015,Finland,Rape and turnip rape seeds,1400
2015,Croatia,Fresh vegetables (including melons) and strawberries,1404
2015,Poland,Other root crops n.e.c.,1438
2015,Czech Republic,Fresh vegetables (including melons),1453
2015,Czech Republic,Fresh vegetables (including melons) and strawberries,1458
2015,Bulgaria,Apples,1460
2015,Spain,Cherries,1468
2015,Latvia,Permanent crops for human consumption,1476
2015,Latvia,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",1476
2015,Estonia,Other cereals (including triticale and sorghum),1479
2015,Greece,Fresh pulses,1483
2015,Bulgaria,Pome fruits,1507
2015,Hungary,Stone fruits,1508
2015,Greece,Fibre crops,1514
2015,Greece,Peaches,1517
2015,Slovakia,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),1551
2015,Romania,Linseed (oilflax),1552
2015,Slovenia,Fresh vegetables (including melons),1573
2015,Turkey,Fresh pulses,1595
2015,Romania,"Aromatic, medicinal and culinary plants",1599
2015,Slovenia,Fresh vegetables (including melons) and strawberries,1601
2015,Slovenia,Root crops,1611
2015,Poland,Stone fruits,1612
2015,Lithuania,Soya,1625
2015,Lithuania,Berries (excluding strawberries),1632
2015,Romania,Other fresh vegetables n.e.c.,1664
2015,Romania,Other cereals (including triticale and sorghum),1684
2015,Czech Republic,Stone fruits,1686
2015,Romania,Plums,1693
2015,Slovenia,Other permanent crops for human consumption n.e.c.,1734
2015,Poland,"Aromatic, medicinal and culinary plants",1756
2015,Croatia,Oats and spring cereal mixtures (mixed grain other than maslin),1776
2015,Spain,Rice,1802
2015,Turkey,Other oilseed crops n.e.c.,1803
2015,Hungary,"Aromatic, medicinal and culinary plants",1807
2015,Latvia,Fresh vegetables (including melons),1819
2015,Serbia,"Root, tuber and bulb vegetables",1819
2015,Latvia,Fresh vegetables (including melons) and strawberries,1871
2015,Hungary,Vegetables cultivated for fruit (including melons),1876
2015,Czech Republic,Industrial crops,1923
2015,Spain,"Aromatic, medicinal and culinary plants",1941
2015,Turkey,Sunflower seed,1941
2015,Bulgaria,Sunflower seed,1942
2015,Bulgaria,Oilseeds,1952
2015,Croatia,Stone fruits,1963
2015,Serbia,Oilseeds,1972
2015,Greece,Rice,1974
2015,Croatia,"Aromatic, medicinal and culinary plants",1979
2015,Turkey,Root crops,2003
2015,Bulgaria,Berries (excluding strawberries),2011
2015,Czech Republic,Grain maize and corn-cob-mix,2077
2015,Bulgaria,Plums,2092
2015,Greece,Sunflower seed,2101
2015,Romania,Potatoes (including seed potatoes),2162
2015,Estonia,Potatoes (including seed potatoes),2165
2015,Greece,Rye and winter cereal mixtures (maslin),2196
2015,Estonia,Root crops,2197
2015,Romania,Stone fruits,2238
2015,Romania,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2276
2015,Croatia,Sunflower seed,2278
2015,Greece,Oilseeds,2281
2015,Turkey,Pears,2287
2015,Serbia,Industrial crops,2295
2015,Netherlands,Oats and spring cereal mixtures (mixed grain other than maslin),2296
2015,Lithuania,Apples,2301
2015,Croatia,Rape and turnip rape seeds,2309
2015,Lithuania,Pome fruits,2314
2015,Croatia,Apples,2338
2015,Lithuania,Potatoes (including seed potatoes),2351
2015,Czech Republic,Potatoes (including seed potatoes),2355
2015,Poland,Grain maize and corn-cob-mix,2376
2015,Slovakia,Rye and winter cereal mixtures (maslin),2450
2015,Croatia,Barley,2480
2015,Croatia,Other cereals (including triticale and sorghum),2482
2015,Estonia,Rape and turnip rape seeds,2500
2015,Hungary,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),2509
2015,Estonia,Oilseeds,2533
2015,Finland,"Root, tuber and bulb vegetables",2538
2015,Serbia,Plums,2538
2015,Lithuania,Oilseeds,2573
2015,Croatia,Pome fruits,2604
2015,Poland,Brassicas,2636
2015,Turkey,Oats and spring cereal mixtures (mixed grain other than maslin),2639
2015,Estonia,Industrial crops,2654
2015,Lithuania,Root crops,2666
2015,Turkey,"Aromatic, medicinal and culinary plants",2686
2015,Spain,Pears,2688
2015,Lithuania,Fruits from temperate climate zones,2707
2015,Spain,Grain maize and corn-cob-mix,2737
2015,Slovakia,Grain maize and corn-cob-mix,2752
2015,Romania,Durum wheat,2765
2015,Croatia,Durum wheat,2781
2015,Luxembourg,Cereals for the production of grain (including seed),2788
2015,Luxembourg,Cereals (excluding rice) for the production of grain (including seed),2788
2015,Greece,Stone fruits,2815
2015,Slovakia,Barley,2840
2015,Serbia,Wheat and spelt,2859
2015,Serbia,Common wheat and spelt,2859
2015,Netherlands,Pears,2863
2015,Czech Republic,Apples,2881
2015,Finland,Fresh vegetables (including melons),2911
2015,Ireland,Fresh vegetables (including melons),2923
2015,Ireland,Fresh vegetables (including melons) and strawberries,2925
2015,Greece,Brassicas,2925
2015,Czech Republic,Root crops,2933
2015,Germany (until 1990 former territory of the FRG),Strawberries,3000
2015,Netherlands,Barley,3028
2015,Serbia,Stone fruits,3048
2015,Hungary,Grapes,3083
2015,Czech Republic,Grapes,3087
2015,United Kingdom,Rye and winter cereal mixtures (maslin),3147
2015,Turkey,Other cereals (including triticale and sorghum),3166
2015,Lithuania,Industrial crops,3176
2015,Netherlands,Sugar beet (excluding seed),3206
2015,Czech Republic,Pome fruits,3216
2015,Italy,Nectarines,3222
2015,Finland,Fresh vegetables (including melons) and strawberries,3247
2015,Spain,Berries (excluding strawberries),3326
2015,Spain,Sunflower seed,3356
2015,Bulgaria,Stone fruits,3381
2015,Slovenia,Cereals for the production of grain (including seed),3386
2015,Slovenia,Cereals (excluding rice) for the production of grain (including seed),3386
2015,Serbia,Fresh vegetables (including melons),3417
2015,Serbia,Other permanent crops for human consumption n.e.c.,3420
2015,Bulgaria,Common wheat and spelt,3432
2015,Turkey,Rye and winter cereal mixtures (maslin),3449
2015,Bulgaria,Wheat and spelt,3452
2015,Poland,Leafy and stalked vegetables (excluding brassicas),3481
2015,Slovakia,Oats and spring cereal mixtures (mixed grain other than maslin),3483
2015,Romania,Oats and spring cereal mixtures (mixed grain other than maslin),3486
2015,Sweden,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3500
2015,Netherlands,Other cereals (including triticale and sorghum),3508
2015,Serbia,Apples,3539
2015,Czech Republic,Dry pulses and protein crops for the production of grain (including seed and mixtures of cereals and pulses),3556
2015,Serbia,Fresh vegetables (including melons) and strawberries,3560
2015,Romania,Fresh vegetables (including melons),3639
2015,Greece,"Aromatic, medicinal and culinary plants",3643
2015,Slovakia,Sunflower seed,3647
2015,Romania,Fresh vegetables (including melons) and strawberries,3663
2015,Spain,Nectarines,3687
2015,Romania,Apples,3709
2015,Spain,Oilseeds,3743
2015,Italy,"Aromatic, medicinal and culinary plants",3774
2015,Croatia,Sugar beet (excluding seed),3794
